Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Oldsmobile,Toronado,1991,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,2000
Oldsmobile,Toronado,1991,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,2000
Oldsmobile,Toronado,1992,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,2000
Oldsmobile,Toronado,1992,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,2000
Pontiac,Torrent,2007,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,23,17,210,23965
Pontiac,Torrent,2007,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,24,17,210,22455
Pontiac,Torrent,2008,regular unleaded,264,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,16,210,29745
Pontiac,Torrent,2008,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,17,210,25145
Pontiac,Torrent,2008,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,24,17,210,23520
Pontiac,Torrent,2008,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,16,210,28120
Pontiac,Torrent,2009,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,24,17,210,24820
Pontiac,Torrent,2009,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,17,210,26815
Pontiac,Torrent,2009,regular unleaded,264,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,16,210,31415
Pontiac,Torrent,2009,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,17,210,29420
Volkswagen,Touareg 2,2008,premium unleaded (required),350,8,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,17,12,873,48390
Volkswagen,Touareg 2,2008,premium unleaded (required),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,20,14,873,39300
Volkswagen,Touareg 2,2008,diesel,310,10,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,20,15,873,68340
Volkswagen,Touareg 2,2009,diesel,221,6,AUTOMATIC,all wheel drive,4,"Crossover,Diesel",Midsize,4dr SUV,25,17,873,42800
Volkswagen,Touareg 2,2009,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,20,14,873,39300
Volkswagen,Touareg 2,2009,premium unleaded (recommended),350,8,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,18,13,873,48900
Lincoln,Town Car,2009,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,52055
Lincoln,Town Car,2009,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,46385
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,23,20,1385,19060
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,rear wheel drive,4,N/A,Compact,4dr SUV,24,20,1385,16790
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,23,20,1385,17890
Chevrolet,Tracker,2002,regular unleaded,155,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,19,16,1385,21510
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,23,20,1385,17200
Chevrolet,Tracker,2002,regular unleaded,155,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,19,16,1385,21935
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,rear wheel drive,2,N/A,Compact,Convertible SUV,24,20,1385,16100
Chevrolet,Tracker,2002,regular unleaded,155,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,4dr SUV,19,17,1385,20835
Chevrolet,Tracker,2003,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,19,16,1385,22530
Chevrolet,Tracker,2003,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,4dr SUV,19,17,1385,21430
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,23,20,1385,17730
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,rear wheel drive,2,N/A,Compact,Convertible SUV,24,20,1385,16630
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,rear wheel drive,4,N/A,Compact,4dr SUV,24,20,1385,17330
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,23,20,1385,18430
Chevrolet,Tracker,2003,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,19,16,1385,22130
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,23,20,1385,19580
Chevrolet,Tracker,2004,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,20,17,1385,22315
Chevrolet,Tracker,2004,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,20,17,1385,22715
Chevrolet,Tracker,2004,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,4dr SUV,20,17,1385,21615
Chevrolet,Tracker,2004,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,4dr SUV,20,17,1385,19865
Chevrolet,Tracker,2004,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,20,17,1385,20965
Chevrolet,TrailBlazer EXT,2004,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,19,14,1385,32320
Chevrolet,TrailBlazer EXT,2004,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,19,14,1385,34220
Chevrolet,TrailBlazer EXT,2004,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,18,13,1385,30070
Chevrolet,TrailBlazer EXT,2004,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,18,13,1385,31970
Chevrolet,TrailBlazer EXT,2005,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,17,12,1385,32515
Chevrolet,TrailBlazer EXT,2005,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,18,13,1385,30265
Chevrolet,TrailBlazer EXT,2005,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,17,12,1385,30335
Chevrolet,TrailBlazer EXT,2005,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,18,13,1385,28085
Chevrolet,TrailBlazer EXT,2006,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,19,14,1385,27980
Chevrolet,TrailBlazer EXT,2006,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,19,14,1385,30230
Chevrolet,TrailBlazer EXT,2006,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,19,14,1385,28130
Chevrolet,TrailBlazer EXT,2006,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,19,14,1385,25880
Chevrolet,TrailBlazer,2007,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,25045
Chevrolet,TrailBlazer,2007,premium unleaded (required),395,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,17,13,1385,34885
Chevrolet,TrailBlazer,2007,premium unleaded (required),395,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,33620
Chevrolet,TrailBlazer,2007,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,27340
Chevrolet,TrailBlazer,2007,premium unleaded (required),395,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,37125
Chevrolet,TrailBlazer,2007,premium unleaded (required),395,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,17,13,1385,31320
Chevrolet,TrailBlazer,2007,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,27970
Chevrolet,TrailBlazer,2007,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,30210
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,26390
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,28525
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,29880
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,29535
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,27745
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,31910
Chevrolet,TrailBlazer,2008,premium unleaded (required),390,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,32155
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,31810
Chevrolet,TrailBlazer,2008,premium unleaded (required),390,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,34290
Chevrolet,TrailBlazer,2008,premium unleaded (required),390,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,37725
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,27400
Chevrolet,TrailBlazer,2008,premium unleaded (required),390,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,35590
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,33945
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,29780
Chevrolet,TrailBlazer,2009,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,35770
Chevrolet,TrailBlazer,2009,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,31330
Chevrolet,TrailBlazer,2009,premium unleaded (recommended),390,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,39330
Chevrolet,TrailBlazer,2009,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,31275
Chevrolet,TrailBlazer,2009,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,33595
Chevrolet,TrailBlazer,2009,premium unleaded (recommended),390,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,37195
Chevrolet,TrailBlazer,2009,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,33445
Chevrolet,TrailBlazer,2009,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,29155
Pontiac,Trans Sport,1996,regular unleaded,180,6,AUTOMATIC,front wheel drive,3,N/A,Compact,Passenger Minivan,24,17,210,2000
Pontiac,Trans Sport,1997,regular unleaded,180,6,AUTOMATIC,front wheel drive,3,N/A,Midsize,Passenger Minivan,23,16,210,2000
Pontiac,Trans Sport,1997,regular unleaded,180,6,AUTOMATIC,front wheel drive,3,N/A,Compact,Passenger Minivan,23,16,210,2000
Pontiac,Trans Sport,1998,regular unleaded,180,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,23,16,210,2000
Pontiac,Trans Sport,1998,regular unleaded,180,6,AUTOMATIC,front wheel drive,3,N/A,Compact,Passenger Minivan,23,16,210,2000
Pontiac,Trans Sport,1998,regular unleaded,180,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,23,16,210,2038
Pontiac,Trans Sport,1998,regular unleaded,180,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,23,16,210,2104
Mazda,Tribute Hybrid,2008,regular unleaded,133,4,AUTOMATIC,front wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,30,34,586,27995
Mazda,Tribute Hybrid,2008,regular unleaded,133,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,27,29,586,27235
Mazda,Tribute Hybrid,2008,regular unleaded,133,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,27,29,586,29745
Mazda,Tribute Hybrid,2008,regular unleaded,133,4,AUTOMATIC,front wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,30,34,586,25485
Mazda,Tribute Hybrid,2009,regular unleaded,177,4,AUTOMATIC,front wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,31,34,586,29175
Mazda,Tribute Hybrid,2009,regular unleaded,177,4,AUTOMATIC,front wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,31,34,586,31695
Mazda,Tribute Hybrid,2009,regular unleaded,177,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,27,29,586,30925
Mazda,Tribute Hybrid,2009,regular unleaded,177,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,27,29,586,33445
Mazda,Tribute,2009,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,19,586,23545
Mazda,Tribute,2009,regular unleaded,171,4,MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,28,22,586,19730
Mazda,Tribute,2009,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,26,18,586,25885
Mazda,Tribute,2009,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,20,586,24620
Mazda,Tribute,2009,regular unleaded,240,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,17,586,24805
Mazda,Tribute,2009,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,19,586,24690
Mazda,Tribute,2009,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,19,586,26375
Mazda,Tribute,2009,regular unleaded,240,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,17,586,25950
Mazda,Tribute,2009,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,20,586,22935
Mazda,Tribute,2009,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,20,586,21790
Mazda,Tribute,2009,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,26,18,586,24200
Mazda,Tribute,2009,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,26,18,586,23055
Mazda,Tribute,2009,regular unleaded,240,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,17,586,27635
Mazda,Truck,2002,regular unleaded,135,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,25,21,586,12840
Mazda,Truck,2002,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,20,16,586,19885
Mazda,Truck,2002,regular unleaded,147,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,17,586,18090
Mazda,Truck,2002,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,18,14,586,22630
Mazda,Truck,2002,regular unleaded,147,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,21,17,586,15670
Mazda,Truck,2002,regular unleaded,147,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,20,16,586,20575
Mazda,Truck,2003,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,17,14,586,21410
Mazda,Truck,2003,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,17,14,586,23150
Mazda,Truck,2003,regular unleaded,147,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,21,17,586,16975
Mazda,Truck,2003,regular unleaded,147,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,17,586,19215
Mazda,Truck,2003,regular unleaded,135,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,586,13930
Mazda,Truck,2003,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,20,15,586,20880
Mazda,Truck,2003,regular unleaded,147,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,17,586,18885
Mazda,Truck,2003,regular unleaded,135,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,26,21,586,18050
Mazda,Truck,2003,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,17,14,586,19975
Nissan,Truck,1995,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,24,19,2009,2000
Nissan,Truck,1995,regular unleaded,153,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,20,16,2009,2121
Nissan,Truck,1995,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,19,2009,2000
Nissan,Truck,1995,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,19,2009,2000
Nissan,Truck,1995,regular unleaded,153,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,20,16,2009,2000
Nissan,Truck,1995,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,16,2009,2281
Nissan,Truck,1995,regular unleaded,153,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,17,14,2009,2436
Nissan,Truck,1995,regular unleaded,153,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,17,14,2009,2494
Nissan,Truck,1995,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,19,16,2009,2130
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,19,2009,2000
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,19,2009,2122
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,18,15,2009,2762
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,18,15,2009,2354
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,18,15,2009,2647
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,24,19,2009,2547
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,24,19,2009,2326
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,18,15,2009,2918
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,23,19,2009,2391
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,18,15,2009,3140
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,23,19,2009,2550
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,18,15,2009,2676
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,23,19,2009,2241
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,23,19,2009,2837
GMC,Typhoon,1992,regular unleaded,285,6,AUTOMATIC,all wheel drive,2,"Factory Tuner,Performance",Compact,2dr SUV,17,14,549,5895
GMC,Typhoon,1993,regular unleaded,285,6,AUTOMATIC,all wheel drive,2,"Factory Tuner,Performance",Compact,2dr SUV,17,13,549,6890
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,23,16,1385,22750
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,23,16,1385,22750
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,23,16,1385,28250
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,23,16,1385,26250
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,23,16,1385,19250
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,23,16,1385,19250
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Cargo Minivan,23,16,1385,21150
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,23,16,1385,30250
Chevrolet,Uplander,2006,regular unleaded,196,6,AUTOMATIC,all wheel drive,4,N/A,Midsize,Passenger Minivan,21,15,1385,33250
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Compact,Passenger Minivan,23,16,1385,20205
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Cargo Minivan,23,16,1385,22105
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,23280
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,23280
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,27405
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,33050
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,29350
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Compact,Passenger Minivan,23,16,1385,20205
Chevrolet,Uplander,2008,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Compact,Passenger Minivan,23,16,1385,21540
Chevrolet,Uplander,2008,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Compact,Passenger Minivan,23,16,1385,21540
Chevrolet,Uplander,2008,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,24250
Chevrolet,Uplander,2008,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Cargo Minivan,23,16,1385,23080
Chevrolet,Uplander,2008,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,29330
Chevrolet,Uplander,2008,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,24250
Aston Martin,V12 Vanquish,2004,premium unleaded (required),460,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,18,11,259,234260
Aston Martin,V12 Vanquish,2005,premium unleaded (required),460,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16,10,259,234260
Aston Martin,V12 Vanquish,2005,premium unleaded (required),520,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,16,10,259,255000
Aston Martin,V12 Vanquish,2006,premium unleaded (required),520,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,16,10,259,260000
Volvo,V40,2002,premium unleaded (required),160,4,AUTOMATIC,front wheel drive,4,Luxury,Compact,Wagon,27,19,870,24900
Volvo,V40,2003,premium unleaded (required),170,4,AUTOMATIC,front wheel drive,4,Luxury,Compact,Wagon,27,19,870,24900
Volvo,V40,2004,premium unleaded (required),170,4,AUTOMATIC,front wheel drive,4,Luxury,Compact,Wagon,27,19,870,25700
Volvo,V40,2004,premium unleaded (required),170,4,AUTOMATIC,front wheel drive,4,Luxury,Compact,Wagon,27,19,870,29845
Volvo,V50,2009,premium unleaded (recommended),168,5,AUTOMATIC,front wheel drive,4,Luxury,Compact,Wagon,31,20,870,29800
Volvo,V50,2009,premium unleaded (recommended),227,5,AUTOMATIC,all wheel drive,4,Luxury,Compact,Wagon,26,18,870,35500
Volvo,V70,2008,premium unleaded (recommended),235,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Wagon,24,16,870,32465
Volvo,V70,2009,premium unleaded (recommended),235,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Wagon,25,16,870,32900
Audi,V8,1992,regular unleaded,276,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,18,13,3105,2000
Audi,V8,1993,regular unleaded,276,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,18,13,3105,2149
Audi,V8,1994,regular unleaded,276,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,18,13,3105,2239
Volvo,V90,1998,regular unleaded,181,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,23,16,870,2200
